"","Artists_names","titles","links"
"711","Unknown","Portrait of a Man (1957)","https://collections.ed.ac.uk/art/record/21022?highlight=*:*"
"712",NA,"Jacobean fragment (Jacobean?)","https://collections.ed.ac.uk/art/record/100011?highlight=*:*"
"713","Emma Gillies","Teacup","https://collections.ed.ac.uk/art/record/53651?highlight=*:*"
"714","Richard McNeill","Portrait of a Man in Spectacles (1958)","https://collections.ed.ac.uk/art/record/20891?highlight=*:*"
"715","Norman Nisbet","Elders from South Frieze of the Parthenon (1836-1837)","https://collections.ed.ac.uk/art/record/20680?highlight=*:*"
"716","Emma Gillies","Portrait of a Young Man (1950)","https://collections.ed.ac.uk/art/record/21074?highlight=*:*"
"717","Dorothy Black","Teacup","https://collections.ed.ac.uk/art/record/53654?highlight=*:*"
"718","Susan Alexander","Twist (1989)","https://collections.ed.ac.uk/art/record/21849?highlight=*:*"
"719","Unknown","Tangled Leaves","https://collections.ed.ac.uk/art/record/50401?highlight=*:*"
"720","Hugh Deans","Modesty vest","https://collections.ed.ac.uk/art/record/102682?highlight=*:*"
"721","Ian Hodkinson","Unknown (1960)","https://collections.ed.ac.uk/art/record/53570?highlight=*:*"
"722",NA,"Portrait of a Man in a Suit (1958)","https://collections.ed.ac.uk/art/record/20881?highlight=*:*"
"723","Jean B. M. Lothian","Sitting Nude Woman (1967)","https://collections.ed.ac.uk/art/record/22626?highlight=*:*"
"724","Duncan Currie","Unknown","https://collections.ed.ac.uk/art/record/50389?highlight=*:*"
"725","L Henniker","Abstract","https://collections.ed.ac.uk/art/record/21455?highlight=*:*"
"726","Unknown","Green Square Abstract","https://collections.ed.ac.uk/art/record/22625?highlight=*:*"
"727","Emma Gillies","Saucer","https://collections.ed.ac.uk/art/record/53666?highlight=*:*"
"728","C Byron","Standing Female Nude (1959)","https://collections.ed.ac.uk/art/record/20916?highlight=*:*"
"729","Eduardo Luigi Paolozzi KBE, RA","Aeschylus and Socrates (1975)","https://collections.ed.ac.uk/art/record/21700?highlight=*:*"
"730","Alan Chisholm","Unknown","https://collections.ed.ac.uk/art/record/50405?highlight=*:*"
"731","Alastair Clark","Scaraped Bus Wheel (1990)","https://collections.ed.ac.uk/art/record/21900?highlight=*:*"
"732","D. Gordon Campbell","Portrait Figure Sitting (1952)","https://collections.ed.ac.uk/art/record/22508?highlight=*:*"
"733","Emma Gillies","Saucer","https://collections.ed.ac.uk/art/record/53661?highlight=*:*"
"734","Ian Paterson","Unknown","https://collections.ed.ac.uk/art/record/53548?highlight=*:*"
"735","Shona McKinnon","Riders from South Frieze of the Parthenon (1836-1837)","https://collections.ed.ac.uk/art/record/20719?highlight=*:*"
"736","Jean M. Marshall","Untitled (2006)","https://collections.ed.ac.uk/art/record/99867?highlight=*:*"
"737","Gregor Smith","Untitled - Woodland Fantasy in Green (1963)","https://collections.ed.ac.uk/art/record/99362?highlight=*:*"
"738","James P W Syme","Untitled (1965)","https://collections.ed.ac.uk/art/record/22009?highlight=*:*"
"739","Joanne Leonie Milne","Portrait of a Woman (1951)","https://collections.ed.ac.uk/art/record/21231?highlight=*:*"
"740","Derek Shiel","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21947?highlight=*:*"
"741",NA,"South Frieze of the Parthenon Frieze (1836-1837)","https://collections.ed.ac.uk/art/record/20692?highlight=*:*"
"742",NA,"Portrait of a Bearded Man (Circa 1960)","https://collections.ed.ac.uk/art/record/20939?highlight=*:*"
"743","John Stewart","Head Drawing (1969)","https://collections.ed.ac.uk/art/record/22487?highlight=*:*"
"744","Ruth Beale","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21942?highlight=*:*"
"745","Unknown","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/99945?highlight=*:*"
"746","Kirkland Main","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21938?highlight=*:*"
"747","Bertha Roxburgh","Standing Female Nude (1958)","https://collections.ed.ac.uk/art/record/21150?highlight=*:*"
"748","Irene Ellis","Portrait of a Man in a Cap (1960)","https://collections.ed.ac.uk/art/record/20982?highlight=*:*"
"749","Unknown","Unknown (Unknown)","https://collections.ed.ac.uk/art/record/21550?highlight=*:*"
"750","John Picking","Studies of Cliffs (15 APR 1961)","https://collections.ed.ac.uk/art/record/111036?highlight=*:*"
"751","Marjory Dickson","Portrait of a Bearded Man (1960)","https://collections.ed.ac.uk/art/record/20993?highlight=*:*"
"752","Unknown","Unknown (Circa 1890)","https://collections.ed.ac.uk/art/record/50460?highlight=*:*"
"753","Gordon Bryce","Untitled - Portrait of Woman in Profile (1963)","https://collections.ed.ac.uk/art/record/99327?highlight=*:*"
"754","Ian J. D. Short","Portrait of a Man (1953)","https://collections.ed.ac.uk/art/record/22695?highlight=*:*"
"755","Emma Gillies","Saucer","https://collections.ed.ac.uk/art/record/53664?highlight=*:*"
"756","Robert L Thompson","Seated Female Nude (1953)","https://collections.ed.ac.uk/art/record/21122?highlight=*:*"
"757","Ian Duff","Unknown (1942)","https://collections.ed.ac.uk/art/record/50579?highlight=*:*"
"758","Unknown","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/99958?highlight=*:*"
"759","Catherine Fairgrieve","Salmon Abstract","https://collections.ed.ac.uk/art/record/22595?highlight=*:*"
"760","John Whittaker","Patrick Nuttgens (recto)","https://collections.ed.ac.uk/art/record/22738?highlight=*:*"
"761","Robert Fraser","Seated Female Nude (1954)","https://collections.ed.ac.uk/art/record/21242?highlight=*:*"
"762","Kate Baker","Untitled (1999)","https://collections.ed.ac.uk/art/record/21882?highlight=*:*"
"763","V. Constant","Abstract","https://collections.ed.ac.uk/art/record/111447?highlight=*:*"
"764","James Cumming","Memorabilia (Unknown)","https://collections.ed.ac.uk/art/record/21651?highlight=*:*"
"765","George Roderick Carmichael","Unknown (1952)","https://collections.ed.ac.uk/art/record/50569?highlight=*:*"
"766","Unknown","Replica cast of Partheon frieze GE32","https://collections.ed.ac.uk/art/record/20654?highlight=*:*"
"767","Emma Gillies","Espresso Saucer","https://collections.ed.ac.uk/art/record/53685?highlight=*:*"
"768","Derek Reid","Untitled","https://collections.ed.ac.uk/art/record/22725?highlight=*:*"
"769","Unknown","Unknown","https://collections.ed.ac.uk/art/record/53545?highlight=*:*"
"770","Unknown","Framed applique (1936)","https://collections.ed.ac.uk/art/record/102698?highlight=*:*"
"771","Wendy McMurdo","Black Rock (1983)","https://collections.ed.ac.uk/art/record/21592?highlight=*:*"
"772","Robert L Snowden","Untitled (Circa 1960)","https://collections.ed.ac.uk/art/record/21537?highlight=*:*"
"773","John P Busby","Siena (1956)","https://collections.ed.ac.uk/art/record/53502?highlight=*:*"
"774","Mary Ann Park","Sampler. Mary Ann Park (1819)","https://collections.ed.ac.uk/art/record/102706?highlight=*:*"
"775","Alastair Mack","Cross Section (1987)","https://collections.ed.ac.uk/art/record/21650?highlight=*:*"
"776","Peter Standen","Seated Nude (1958)","https://collections.ed.ac.uk/art/record/20862?highlight=*:*"
"777","Andrew Arnott","Untitled (1983)","https://collections.ed.ac.uk/art/record/21824?highlight=*:*"
"778","Anthony Benjamin","2. (a) Baskerville Serif (Unknown)","https://collections.ed.ac.uk/art/record/21669?highlight=*:*"
"779","Unknown","Machine stitched net (1946)","https://collections.ed.ac.uk/art/record/102688?highlight=*:*"
"780","Helen Wishart","Untitled (1962)","https://collections.ed.ac.uk/art/record/21764?highlight=*:*"
"781","Zeynep Arman","Untitled (2006)","https://collections.ed.ac.uk/art/record/99876?highlight=*:*"
"782","Martin McInally","Untitled (1987)","https://collections.ed.ac.uk/art/record/21939?highlight=*:*"
"783","Vivien Alexander","Study for completed image (1960)","https://collections.ed.ac.uk/art/record/50625?highlight=*:*"
"784","Alison Williams","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21944?highlight=*:*"
"785","Gregg Magee","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21639?highlight=*:*"
"786","George H McIntosh","Untitled - Abstract Male (1960)","https://collections.ed.ac.uk/art/record/99396?highlight=*:*"
"787","Helen Pollock","South Frieze of the Parthenon Frieze (1836-1837)","https://collections.ed.ac.uk/art/record/20693?highlight=*:*"
"788","[Unknown] Black","Untitled (1967)","https://collections.ed.ac.uk/art/record/22028?highlight=*:*"
"789","Alan M. Alexander","Untitled (1963)","https://collections.ed.ac.uk/art/record/22024?highlight=*:*"
"790","Unknown","Unknown (15 Feb 1956)","https://collections.ed.ac.uk/art/record/50593?highlight=*:*"
"791","Sheila Wardrope","Armorial panel from right tower of Mar's Wark, Stirling (1893)","https://collections.ed.ac.uk/art/record/20554?highlight=*:*"
"792",NA,"Untitled (1968)","https://collections.ed.ac.uk/art/record/22495?highlight=*:*"
"793","Barbara Strachan","Portrait of an Old Woman (1959)","https://collections.ed.ac.uk/art/record/20868?highlight=*:*"
"794","Charles Myatt","Obstacle - Govan Hill Baths (2014)","https://collections.ed.ac.uk/art/record/47455?highlight=*:*"
"795","Alan M. Alexander","Elders from East Frieze of the Parthenon","https://collections.ed.ac.uk/art/record/20685?highlight=*:*"
"796","Douglas Gordon","11. Ann Monotype (1959)","https://collections.ed.ac.uk/art/record/50600?highlight=*:*"
"797","Tessa Lynch","Multiple Views of Female Nude (1949)","https://collections.ed.ac.uk/art/record/21102?highlight=*:*"
"798","Mark Osborne","Looking for women (2017)","https://collections.ed.ac.uk/art/record/102738?highlight=*:*"
"799","Kenneth Dingwall","138 (2015)","https://collections.ed.ac.uk/art/record/53773?highlight=*:*"
"800","Vincent Butler","Standing Male Nude (1959)","https://collections.ed.ac.uk/art/record/21330?highlight=*:*"
"801","Jean I. Beattie","Goddess Nike unfastening her sandal (1984)","https://collections.ed.ac.uk/art/record/20624?highlight=*:*"
"802",NA,"Portrait of a Woman (1959)","https://collections.ed.ac.uk/art/record/20918?highlight=*:*"
"803","Leslie Johns","Unknown (1962)","https://collections.ed.ac.uk/art/record/50502?highlight=*:*"
"804","Arlene Isbister","Untitled - Abstract Collage with Spheres (1988-1990)","https://collections.ed.ac.uk/art/record/99471?highlight=*:*"
"805","George M. Glen","Abstract in Brown and Blue (1988)","https://collections.ed.ac.uk/art/record/22565?highlight=*:*"
"806","James H. Fairgrieve","Still Life with Drapes (1966)","https://collections.ed.ac.uk/art/record/22651?highlight=*:*"
"807","Emma Gillies","Horse (1920s)","https://collections.ed.ac.uk/art/record/122121?highlight=*:*"
"808","Unknown","Untitled","https://collections.ed.ac.uk/art/record/102726?highlight=*:*"
"809","Vincent Butler","Goddess Nike unfasterning her sandal (1984)","https://collections.ed.ac.uk/art/record/20629?highlight=*:*"
"810","H. Dempshall","Death Mask (2) (1964)","https://collections.ed.ac.uk/art/record/21649?highlight=*:*"
"811","Eileen Duncan","Two Standing Male Nudes (1953)","https://collections.ed.ac.uk/art/record/20930?highlight=*:*"
"812","John Schulz","Five Senses No.3 - Sense of Smell (2006)","https://collections.ed.ac.uk/art/record/99872?highlight=*:*"
"813","George M. Glen","Abstract in Brown and Blue (1988)","https://collections.ed.ac.uk/art/record/22544?highlight=*:*"
"814","W Bryden","Portrait of a Woman in a Jumper (1959)","https://collections.ed.ac.uk/art/record/21106?highlight=*:*"
"815","Unknown","Unknown (Circa 1890)","https://collections.ed.ac.uk/art/record/50468?highlight=*:*"
"816","Joanne Leonie Milne","Untitled - Abstract Green, Purple and Brown Shapes (1989)","https://collections.ed.ac.uk/art/record/99388?highlight=*:*"
"817","Andrew Arnott","Frieze from the Temple of Athena Nike (2nd left) (1827)","https://collections.ed.ac.uk/art/record/20626?highlight=*:*"
"818","Gillian Mather","Edinburgh College of Art Postgraduate Degree Show 1986 (1986)","https://collections.ed.ac.uk/art/record/21583?highlight=*:*"
"819","Zuzana Ullmannová","Untitled (1966)","https://collections.ed.ac.uk/art/record/22002?highlight=*:*"
"820","Leslie Johns","Cotton Wool Brain (2019)","https://collections.ed.ac.uk/art/record/113744?highlight=*:*"
"821","Unknown","Portrait of a Woman with Teacup (1962)","https://collections.ed.ac.uk/art/record/21264?highlight=*:*"
"822",NA,"Untitled (Unknown)","https://collections.ed.ac.uk/art/record/99956?highlight=*:*"
"823","Robert Rivers","Untitled (1983)","https://collections.ed.ac.uk/art/record/99803?highlight=*:*"
"824","Helen G. S Forde","Untitled (1966)","https://collections.ed.ac.uk/art/record/99815?highlight=*:*"
"825","Ross Thomson","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21725?highlight=*:*"
"826","Ann F Ward","Reflections on métro at 7.13 am (1963)","https://collections.ed.ac.uk/art/record/99339?highlight=*:*"
"827","Kirkland Main","Abstract Landscape (Circa 1964)","https://collections.ed.ac.uk/art/record/21171?highlight=*:*"
"828","John Bellany","Woman Seated on Sofa (May 1963)","https://collections.ed.ac.uk/art/record/20779?highlight=*:*"
"829","F. Milner","Untitled - Nude Bathing Figures (1963)","https://collections.ed.ac.uk/art/record/99365?highlight=*:*"
"830","George Donald","Wrap up (Unknown)","https://collections.ed.ac.uk/art/record/21825?highlight=*:*"
"831","Peter Standen","Standing Nude (1958)","https://collections.ed.ac.uk/art/record/20863?highlight=*:*"
"832","Paul Rooney","Hand of God","https://collections.ed.ac.uk/art/record/21873?highlight=*:*"
"833","Malin Johanson","Untitled (2007)","https://collections.ed.ac.uk/art/record/99977?highlight=*:*"
"834","James B. Thomson","Untitled - Greenhouse (1965-1966)","https://collections.ed.ac.uk/art/record/99448?highlight=*:*"
"835","Richard Hunter","Skeleton (1969)","https://collections.ed.ac.uk/art/record/21275?highlight=*:*"
"836","Lynn Bushell","Portrait of a Woman (1969)","https://collections.ed.ac.uk/art/record/21093?highlight=*:*"
"837","Isobel T Johnstone","blue (light) purple, turquoise costumes green sea etc. (1967)","https://collections.ed.ac.uk/art/record/99254?highlight=*:*"
"838","Emma Gillies","Dish","https://collections.ed.ac.uk/art/record/122069?highlight=*:*"
"839","Alistair Fairweather","Unknown (1952)","https://collections.ed.ac.uk/art/record/50423?highlight=*:*"
"840","Richard Easson","Untitled (1969)","https://collections.ed.ac.uk/art/record/99832?highlight=*:*"
"841","Unknown","Untitled","https://collections.ed.ac.uk/art/record/21788?highlight=*:*"
"842","Moyna Flannigan","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21933?highlight=*:*"
"843","Unknown","Mexican needleweaving.donkeys (1951)","https://collections.ed.ac.uk/art/record/102691?highlight=*:*"
"844","Rhalina Morgan","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21688?highlight=*:*"
"845","Alexander S Campbell","Bull Fight (1956)","https://collections.ed.ac.uk/art/record/21417?highlight=*:*"
"846","Elizabeth Blackadder","Standing Female Nude (1954)","https://collections.ed.ac.uk/art/record/21406?highlight=*:*"
"847","Anne Lynch","Untitled (1969)","https://collections.ed.ac.uk/art/record/22492?highlight=*:*"
"848","Rosemary Bagshawe","Portrait of a Woman Standing (1957)","https://collections.ed.ac.uk/art/record/21221?highlight=*:*"
"849","John Hunter","Portrait of a Woman","https://collections.ed.ac.uk/art/record/21042?highlight=*:*"
"850","Robert Euman","Mythological Landscape (diptych) (1990)","https://collections.ed.ac.uk/art/record/22577?highlight=*:*"
"851","Unknown","Fragment of ornament (spandrel shape)","https://collections.ed.ac.uk/art/record/20565?highlight=*:*"
"852","Marjorie McLachlan","Unknown (1946)","https://collections.ed.ac.uk/art/record/50489?highlight=*:*"
"853","Betty Elston","Unknown (1949)","https://collections.ed.ac.uk/art/record/50580?highlight=*:*"
"854","James H. Fairgrieve","Red Sky at Night (1968)","https://collections.ed.ac.uk/art/record/22678?highlight=*:*"
"855","Norman W. Anderson","NO 6 (1952)","https://collections.ed.ac.uk/art/record/50627?highlight=*:*"
"856","Leslie Johns","Untitled (1962)","https://collections.ed.ac.uk/art/record/21767?highlight=*:*"
"857","Unknown","Swedish apron (1958)","https://collections.ed.ac.uk/art/record/102689?highlight=*:*"
"858","Jean Richie","Standing Male Nude (1960)","https://collections.ed.ac.uk/art/record/20790?highlight=*:*"
"859","Joyce M Cumming","untitled","https://collections.ed.ac.uk/art/record/112357?highlight=*:*"
